,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status
262,2018-04-01 04:22:00,2.459491,48.82813,52.821180000000005,45.0086784362793,640.7407,70.85548,13.534429999999999,16.16753,15.81308,15.0897,40.27256,58.71331,36.26737,1.8054759999999999,421.1793,,463.7905,463.1996,2.547791,650.2587,389.9984,859.2460000000001,498.5005,978.586,614.1307,737.2401,848.2326,454.5221,779.0418,716.0478,647.6852,807.8124,669.78,466.4895,181.5751,340.9905,202.1515,111.9486,41.92708,29.94792,68.22916,31.25,30.98958,39.58333,61.9213,55.2662,52.372679999999995,37.61574172973629,237.8472,120.6597,251.4468,207.4653,NORMAL
263,2018-04-01 04:23:00,2.444734,48.69791,52.907990000000005,45.00868,634.4907,71.11676,13.68634,16.13136,15.85648,15.11863,40.51035,58.40614,36.11792,1.6992770000000001,421.2418,,463.1573,458.1218,2.502885,659.9291,399.2086,878.3633,499.4474,980.6542,625.3058,741.3272,849.4854,436.2614,782.2905,700.5704,636.1111,755.7291,695.0308,455.3599,181.4465,341.5441,205.4817,109.7085,41.40625,29.6875,68.22916,30.98958,30.989582061767603,39.58333,60.76389,54.6875,52.372679999999995,37.61574172973629,239.294,122.1065,251.7361,208.912,NORMAL
264,2018-04-01 04:24:00,2.4683450000000002,48.69791,52.821180000000005,45.095490000000005,631.5972,72.43342,13.534429999999999,16.0735,15.617770000000002,15.053529999999999,40.33015,58.60122,35.60843,1.734546,418.7169,,462.4545,461.2482,2.5203729999999998,666.0104,399.4791,875.6193,498.9191,975.7596,627.9731,741.8061,848.2387,430.1631,774.181,697.9795,659.2593,729.1666,709.6508,480.1103,178.0954,338.4343,209.1042,111.9807,40.36458,28.90625,67.96875,30.46875,30.989582061767603,39.32291,60.76389,53.81944,52.08333,37.61574172973629,239.0046,126.1574,252.0255,210.3588,NORMAL
265,2018-04-01 04:25:00,2.444734,48.69791,52.821180000000005,45.095485687255895,632.5231,70.55826,13.59954,16.13136,15.617770000000002,15.11863,40.01559,58.02953,35.80793,1.8095009999999998,418.4772,,459.7044,468.2418,2.598362,652.0139,388.8164,854.7339,496.7754,976.2048,611.1193,741.4601,847.1046,424.9779,767.2678,701.2489999999999,650.0,719.7916,715.0996,471.3627,177.5241,340.0546,206.7647,101.9566,39.58333,28.64583,67.70833,30.208332061767603,30.98958,39.32291,60.76389,54.1088,51.79398,37.61574,237.8472,133.1019,257.5231,211.5162,NORMAL
266,2018-04-01 04:26:00,2.46441,48.69791,52.95139,45.095485687255895,629.5139,71.652,13.534429999999999,16.21094,15.950520000000001,15.053529999999999,39.93843,57.726380000000006,37.5999,1.72187,420.6043,,463.7817,464.4332,2.552551,652.7307,390.5214,860.6291,501.1058,981.309,614.0394,739.3972,851.0209,418.6175,786.1567,703.9305,664.3519,750.5208,697.3593,468.4671,179.3841,334.7713,209.2808,116.5355,39.32291,28.38542,66.66666,29.94792,30.46875,39.58333,59.895830000000004,53.81944,51.79398,37.32639,236.1111,137.4421,261.5741,212.6736,NORMAL
267,2018-04-01 04:27:00,2.445718,48.78472,52.821180000000005,45.095485687255895,641.4352,68.54948,13.650170000000001,16.21094,15.89265,15.11863,39.4045,56.488,39.64824,1.693496,420.0112,,464.0898,459.9468,2.513736,649.3284,389.2914,862.9343,501.5796,981.488,615.9996,739.9739,851.1754,418.4526,763.552,697.0923,657.8704,786.4583,692.1275,471.0854,179.4376,338.022,211.2288,104.1993,39.58333,27.86458,65.625,29.94792,30.4687480926514,39.32291,59.317130000000006,53.53009,51.79398,37.326389312744105,235.8218,139.4676,266.493,212.6736,NORMAL
268,2018-04-01 04:28:00,2.459491,48.78472,52.907990000000005,45.095485687255895,637.1528,70.42583,13.5923,16.1603,15.415220000000001,15.11863,39.0369,56.060469999999995,41.025290000000005,1.783924,419.9467,,459.9482,462.9141,2.532737,647.6917,388.7127,855.3653,498.1393,973.9977,612.4717,742.5443,846.0139999999999,431.4997,763.8894,693.7111,662.5,719.7916,728.6596,474.2854,179.6264,337.9269,209.2561,110.2569,40.36458,27.86458,67.70833,29.6875,30.4687480926514,39.0625,59.02778000000001,54.6875,52.08333,37.326389312744105,235.8218,142.9398,267.6505,214.1204,NORMAL
269,2018-04-01 04:29:00,2.4486689999999998,48.654509999999995,52.907990000000005,45.095485687255895,635.4166,68.72813000000001,13.5923,16.124129999999997,15.653929999999999,15.053529999999999,38.04806,54.94115,42.1016,1.7298209999999998,420.6665,,463.3061,458.5829,2.494519,650.9794,390.9955,858.5204,500.7627,979.9543,612.4842,740.1815,850.8233,436.9118,775.4003,690.6425,687.9630000000001,787.5,713.4156,473.7848,178.5549,339.3439,212.3912,102.3688,41.40625,27.86458,67.70833,29.6875,30.4687480926514,39.32291,58.44906999999999,56.712959999999995,52.372679999999995,37.326389312744105,235.8218,141.7824,266.2037,216.1458,NORMAL
270,2018-04-01 04:30:00,2.45162,48.56771,52.821180000000005,45.095485687255895,626.6204,71.74254,13.5272,16.124129999999997,15.73351,15.11863,38.29825,55.37831,42.84422,1.674649,419.3334,,462.7974,467.9564,2.596478,651.1053,390.0699,859.1114,500.4218,979.1105,613.4861,739.921,850.1149,449.0045,772.0939,689.4042,645.3704,800.0,707.4431,461.8678,179.5407,343.69699999999995,201.4149,110.2829,41.40625,27.86458,67.70833,29.94792,30.46875,39.58333,57.870369999999994,57.00232,53.81944,37.32639,236.9792,137.1528,267.3611,218.75,NORMAL
271,2018-04-01 04:31:00,2.459491,47.96007,52.907990000000005,45.095485687255895,639.2361,71.16402,13.5923,16.16753,15.73351,15.16204,38.23808,54.44641,42.49188,1.7346650000000001,421.1833,,464.19699999999995,467.0807,2.593332,649.5473,390.5885,859.4067,498.0287,982.8221,613.4681,741.1903,851.6262,446.0226,776.3444,704.5961,656.9445,783.8541,698.0851,464.7867,181.1368,344.6622,202.7735,104.1845,40.88541,27.60417,66.66666,29.9479160308838,30.20833,39.32291,59.606480000000005,56.13426,55.2662,37.61574,237.5579,132.8125,265.9143,218.75,NORMAL
272,2018-04-01 04:32:00,2.445718,47.69965,52.821180000000005,45.095485687255895,637.1528,70.42896,13.55613,16.124129999999997,15.653929999999999,15.0897,38.132290000000005,54.56766999999999,40.85611,1.826646,421.1799,,462.43300000000005,458.31,2.4936990000000003,651.2168,390.2206,859.0629,501.9119,978.9565,615.6116,745.2809,853.965,491.2313,783.1171,702.6646,646.2963,743.2291,714.737,466.6025,182.8844,342.4333,207.6976,104.1539,41.40625,27.60417,66.92708,29.9479160308838,30.208332061767603,39.32291,61.34259,54.97685,56.42361,37.61574172973629,234.9537,129.3403,266.7824,217.0139,NORMAL
273,2018-04-01 04:33:00,2.46441,47.74305,52.8211784362793,45.095485687255895,634.375,70.21687,13.628470000000002,16.06626,15.90712,15.053529999999999,39.031079999999996,53.99973000000001,39.35192,1.8103939999999998,419.735,,462.7466,460.2842,2.510617,652.5265,390.1494,859.5129,499.9275,980.9111,609.4283,743.6033,852.4981,453.1747,786.2719999999999,706.7855,642.1296,716.6666,709.6765,462.7952,180.0845,341.5015,211.50099999999998,101.7837,42.1875,27.60417,66.92708,29.94792,30.208332061767603,39.0625,62.5,55.2662,59.02778000000001,37.61574172973629,224.537,127.6042,267.6505,215.2778,NORMAL
274,2018-04-01 04:34:00,2.444734,47.26563,52.821180000000005,45.095485687255895,634.9537,69.17730999999999,13.5923,16.1603,15.84925,15.11863,39.294940000000004,53.93573000000001,39.30803,2.0585299999999997,420.5632,,463.4001,466.3549,2.591063,651.8105,390.9414,860.0548,498.9409,978.3233,613.47,729.3442,805.6566,448.4276,770.6698,712.7848,658.3333,740.1041,627.408,479.7391,179.6599,343.4623,206.9482,110.1354,43.48958,27.60417,70.05208,30.208332061767603,30.208332061767603,39.32291,62.5,59.02778000000001,61.34259,37.61574,215.2778,127.3148,269.6759,212.963,NORMAL
275,2018-04-01 04:35:00,2.46441,47.04861,52.907990000000005,45.095490000000005,641.8981,70.63615,13.59954,16.124129999999997,15.45139,15.08247,39.60779,53.80907,39.82589,1.8529520000000002,421.0784,,464.8835,463.2954,2.555172,651.3318,390.2765,859.571,500.7398,981.9376,613.0132,718.6326,803.2276,436.1297,785.2215,710.7342,666.6666,679.1666,690.1886,474.9232,181.6811,343.2267,204.7788,108.867,45.3125,28.38542,71.61458,30.46875,30.208332061767603,39.58333,60.474540000000005,69.7338,63.94676,37.90509,213.831,125.5787,271.7014,211.8056,NORMAL
276,2018-04-01 04:36:00,2.444734,46.8316,52.77777,45.13889,633.3333,68.89157,13.353589999999999,16.06626,16.05903,15.12587,39.78379,54.11855,40.63295,1.9030470000000002,420.5547,,462.723,462.5988,2.534374,651.2037,390.1994,861.8943,455.1735,953.1452,615.0527,719.7147,803.1472,425.7819,782.1637,712.0353,664.3519,767.7083,689.4423,450.5284,179.8431,350.8913,202.9838,103.0769,46.875,28.90625,71.35416,31.25,30.208332061767603,39.58333,58.15971999999999,77.83565,66.55093000000001,38.19444,213.2523,127.3148,269.3866,211.5162,NORMAL
277,2018-04-01 04:37:00,2.444734,46.8316,52.77777,45.138885498046896,633.3333,68.89157,13.353589999999999,16.06626,16.05903,15.12587,39.78379,54.11855,40.63295,1.9030470000000002,420.5967,,462.7956,462.4193,2.539565,649.7349,390.1271,857.5891,450.4263,948.7303,610.8392,721.8793,800.2283,418.4582,791.0854,704.7589999999999,657.4074,747.9166,698.9489,461.3307,180.9568,347.1845,206.6943,106.2903,46.875,28.90625,71.35416,31.25,30.20833,39.58333,58.15971999999999,77.83565,66.55093000000001,38.19444,213.2523,127.3148,269.3866,211.5162,NORMAL
278,2018-04-01 04:38:00,2.4486689999999998,46.70139,52.821180000000005,45.138885498046896,632.7546,66.89225,13.56337,16.16753,15.653929999999999,15.010129999999998,39.5749,52.89218,40.68515,1.6154309999999998,418.2724,,462.4301,462.5576,2.5332220000000003,650.7187,390.0768,859.946,451.4888,949.1254,612.9879,721.2215,801.2744,448.2908,795.1768,695.3474,672.2222,767.7083,702.0152,473.5645,182.28900000000002,347.5028,204.1514,85.44881,47.91666,29.16667,68.22916,31.51042,30.46875,39.32291,56.13426,83.91203,69.44444,38.77315,213.2523,127.3148,265.3356,213.831,NORMAL
279,2018-04-01 04:39:00,2.453588,46.74479,53.602430000000005,45.138885498046896,634.2593,69.91346999999999,13.56337,16.16753,15.73351,15.053529999999999,38.460770000000004,53.293319999999994,39.913920000000005,1.7796490000000003,419.7349,,459.4086,460.4247,2.5036970000000003,644.8337,386.6166,848.5765,442.7239,933.7180000000001,601.2605,718.342,780.2358,430.5316,774.5377,702.1265,638.4259,733.8541,704.8492,443.9485,181.0739,348.77,203.6988,106.4371,47.91666,29.6875,69.01041,31.51042,30.46875,39.0625,54.97685,82.75463,70.02315,38.77315,221.0648,124.4213,260.9954,215.2778,NORMAL
280,2018-04-01 04:40:00,2.455556,47.13541,52.821180000000005,45.138885498046896,639.2361,69.59917,13.56337,16.16753,15.73351,15.0897,38.629259999999995,53.24746999999999,39.33014,1.958386,421.8173,,462.45,465.8164,2.578877,651.23,391.5096,861.3942,448.5432,951.1655,617.4469,715.2517,801.7377,402.7685,785.3188,709.3106,663.8889,705.2083,686.6786,457.6032,181.6608,343.76800000000003,208.3017,111.0092,47.91666,29.16667,69.27083,31.77083,30.98958,39.0625,53.53009,83.62269,71.46991,38.19444,225.4051,121.8171,257.2338,215.8565,NORMAL
281,2018-04-01 04:41:00,2.4486689999999998,47.69965,52.907990000000005,45.138885498046896,641.3195,70.23642,13.5923,16.16753,15.653929999999999,15.0897,38.35352,53.21784,39.069,2.072824,418.2582,,461.3315,457.9049,2.477097,649.5624,388.3732,855.2418,446.2998,946.8805,607.6761,720.2888,796.1932,398.6006,787.1703,711.58,671.2963,740.625,699.2646,453.3276,182.0112,342.9547,204.9456,99.11693000000001,47.39583,29.6875,69.27083,31.77083,30.46875,38.80208,53.53009,87.09491,72.33796,38.77315,219.0394,118.9236,253.7616,215.2778,NORMAL
282,2018-04-01 04:42:00,2.466377,48.00347,52.821180000000005,45.138885498046896,628.4722,68.83059,13.55613,16.16753,15.950520000000001,15.08247,38.516690000000004,53.27925,38.73129,2.1956740000000003,420.3993,,463.8813,462.6068,2.546294,649.2346,390.5149,860.5555,451.9091,949.3969,612.5840000000001,720.9206,803.5762,404.2911,769.8127,706.6277,670.8333,767.7083,698.2767,435.4754,183.5166,348.9417,203.7199,110.3742,47.13541,29.94792,68.22916,32.29166,30.4687480926514,39.0625,54.97685,91.14584,72.62731,38.19444,208.6227,116.8981,250.0,215.5671,NORMAL
283,2018-04-01 04:43:00,2.444734,48.04688,52.821180000000005,45.138885498046896,621.5277,69.85236,13.64294,16.13136,15.84925,15.11863,38.2389,52.7012,38.73575,2.0388830000000002,421.6207,,462.3672,456.6871,2.482094,648.2491,389.0004,854.9468,445.5972,946.8701,609.6533,719.9462,799.8661,411.2502,785.8617,697.7015,668.5185,742.1875,686.1539,429.8608,179.8646,344.7693,203.6146,98.46928,46.61458,30.98958,67.96875,32.55208,30.46875,38.80208,56.13426,90.27778,72.91666,38.1944427490234,196.4699,114.8727,248.5532,216.7245,NORMAL
284,2018-04-01 04:44:00,2.466377,48.17708,52.907990000000005,45.138885498046896,626.7361,73.39219,13.614,16.16753,15.45139,15.08247,38.08529,52.999680000000005,39.05151,1.8747200000000002,420.941,,463.5901,468.8107,2.614417,649.5497,389.9258,858.4141,449.17,949.316,616.1202,720.1357,799.0483,408.1093,783.2551,708.3563,662.9630000000001,816.1458,717.174,459.2891,178.0104,347.2612,207.9277,110.3164,45.83333,32.29166,67.96875,32.5520820617676,30.98958,38.80208,56.42361,87.38426,72.91666,38.19444,185.4745,113.1366,247.6852,217.5926,NORMAL
285,2018-04-01 04:45:00,2.445718,48.17708,52.907985687255895,45.13889,636.1111,69.84055,13.5923,16.16753,15.49479,15.053529999999999,37.77408,52.865809999999996,38.6125,1.876898,421.1422,,462.1402,465.5822,2.566432,649.2568,390.1151,859.2982,448.9951,948.4381,612.3873,719.7631,798.7863,404.6699,789.3782,698.0361,680.0926,818.2291,690.4951,471.1977,176.5933,339.7085,203.8688,109.7088,45.3125,32.55208,67.44791,32.55208,31.25,39.0625,56.13426,85.64815,72.62731,38.77315,177.9514,110.5324,247.1065,217.5926,NORMAL
286,2018-04-01 04:46:00,2.460474,48.4375,52.907990000000005,45.18229,631.3657,71.26852,13.628470000000002,16.16753,15.73351,15.08247,37.58335,51.74496,39.47578,2.002693,420.6592,,462.5204,460.1718,2.5127580000000003,649.4385,389.2711,858.8815,448.6159,947.4141,613.5751,716.7133,798.5298,373.3083,764.6158,698.2662,662.0369999999999,843.7499,721.0405,490.3658,176.3738,340.5556,199.6846,101.6121,44.79166,32.8125,66.66666,32.29166,31.51042,39.0625,55.2662,86.80556,71.18056,38.19444,179.1088,107.3495,247.6852,218.1713,NORMAL
287,2018-04-01 04:47:00,2.446702,48.26389,52.821180000000005,45.182289123535206,634.2593,69.32571,13.5272,16.13136,15.84925,15.11863,37.32405,52.144259999999996,38.92864,1.977282,418.4837,,461.9382,462.7505,2.541325,650.2549,389.8481,862.3993,449.31,946.8043,610.5332,716.8137,799.0726,405.7976,779.7599,705.7941,641.6666,851.0416,711.7225,478.8336,177.4923,343.4141,195.8956,105.7854,44.27083,32.8125,65.36458,32.2916641235352,31.51042,39.0625,54.6875,87.96296,70.8912,38.77315,186.9213,104.7454,248.5532,219.0394,NORMAL
288,2018-04-01 04:48:00,2.453588,48.220490000000005,52.821180000000005,45.182289123535206,639.0046,73.50751,13.64294,16.21094,15.53096,15.12587,38.755759999999995,52.984809999999996,39.083290000000005,2.1937830000000003,421.3122,,462.4615,462.0887,2.5378119999999997,649.4849,389.9056,860.0253,450.3048,949.0504,612.6652,719.9356,800.3149,401.038,777.1558,690.8104,655.0926,791.1458,722.3831,478.2116,178.5457,345.2837,204.3457,101.2853,43.22916,32.29166,62.76041,32.29166,31.77083,38.80208,54.1088,87.96296,70.8912,39.0625,190.6829,101.2731,249.4213,215.8565,NORMAL
289,2018-04-01 04:49:00,2.455556,48.26389,52.77777,45.182289123535206,635.8796,72.54547,13.5923,16.16753,15.415220000000001,15.11863,40.68877,53.8614,37.94771,2.1121540000000003,420.7798,,465.494,466.7108,2.580602,650.6984,390.8768,861.3263,451.9794,950.7601,612.4597,722.8952,803.5685,415.57,780.0449,705.4033,657.4074,735.4166,701.6584,468.0875,179.9245,346.5974,203.503,108.5999,43.48958,31.51042,60.41666,31.77083,31.770832061767603,38.28125,54.1088,88.54166,71.18056,39.0625,186.6319,98.95834,250.0,211.5162,NORMAL
290,2018-04-01 04:50:00,2.449653,48.26389,52.821180000000005,45.182289123535206,623.2639,72.86538,13.59954,16.16753,15.45139,15.16204,42.70341,54.05181999999999,37.044090000000004,2.137835,419.7785,,463.1332,468.4578,2.608066,651.3149,390.3219,859.4501,451.5402,951.0302,615.2509,723.8853,798.3232,414.1154,782.6194,701.0726,659.2593,745.8333,716.0399,465.2776,180.7265,341.5147,203.7975,98.31226,44.79166,31.25,58.85416,31.77083,31.77083,38.02083,55.2662,87.96296,72.33796,38.77315,184.3171,97.51156999999999,251.7361,210.3588,NORMAL
291,2018-04-01 04:51:00,2.4634259999999997,48.3941,52.8211784362793,45.182289123535206,626.2731,72.62946,13.628470000000002,16.16753,15.70457,15.16204,43.79299,54.02105,36.81795,2.030669,419.4527,,460.75199999999995,462.1341,2.522628,648.194,388.4081,860.1691,446.7538,946.9506,611.3726,720.6308,797.8901,415.4919,789.2877,702.9347,669.9074,766.1458,723.074,463.1996,181.3853,342.2634,206.4974,99.28286999999999,46.09375,31.25,62.5,32.55208,32.29166,38.28125,57.581019999999995,87.38426,72.33796,38.77315,184.8958,96.06481,248.8426,209.7801,NORMAL
292,2018-04-01 04:52:00,2.445718,48.4375,52.8211784362793,45.182289123535206,634.1436,70.79321999999999,13.628470000000002,16.1603,15.567129999999999,15.11863,44.22677,54.54609,37.82399,1.98333,421.1305,,464.0827,461.4659,2.537388,649.5193,389.4593,858.1052,451.3872,953.0524,611.7062,717.3478,803.2014,417.8841,771.9935,695.428,656.0185,734.375,697.2068,492.0825,182.3319,346.5272,201.6929,105.3746,46.61458,31.25,70.05208,33.85416,32.5520820617676,39.0625,58.44906999999999,84.49074,72.91666,39.0625,185.4745,95.77546,244.5023,209.7801,NORMAL
293,2018-04-01 04:53:00,2.46441,48.4375,52.821180000000005,45.18229,632.2916,70.84193,13.56337,16.16753,15.73351,15.11863,43.5251,54.09579,38.507329999999996,1.9891299999999998,419.85,,461.1244,456.5462,2.4704580000000003,649.0357,388.8725,855.0213,446.3427,946.8894,608.9304,718.5202,795.2592,414.759,779.0264,704.3810000000001,655.5555,755.2083,677.3757,479.241,180.9477,347.5897,197.8243,107.9302,46.875,31.25,73.95833,34.375,32.8125,41.66666,58.15971999999999,81.30787,72.91666,39.6412,187.2106,94.03935,239.0046,208.3333,NORMAL
294,2018-04-01 04:54:00,2.444734,48.4809,52.77777,45.22569,640.8564,69.01113000000001,13.59954,16.21094,15.71181,15.08247,42.4151,54.51033,39.10375,2.128927,420.6174,,462.3886,467.0105,2.593055,650.7633,389.5066,858.7406,452.4792,947.0088,613.1669,717.7974,798.7127,409.3461,790.2479,701.99,654.6296,733.8541,721.4431,491.6722,181.236,349.8903,199.53,106.1882,47.13541,30.98958,72.91666,34.375,32.8125,43.22916,57.581019999999995,78.41435,70.60185,40.50926,188.0787,92.59259,232.6389,208.6227,NORMAL
295,2018-04-01 04:55:00,2.460474,48.56771,52.821180000000005,45.2256927490234,644.5602,71.47061,13.614,16.2037,15.84925,15.053529999999999,42.89987,54.48992,39.52628,1.858885,423.5171,,462.4017,465.3536,2.572542,649.8784,389.028,858.3408,447.0576,946.0189999999999,609.3365,718.4288,796.6797,400.7798,774.8021,693.5103,657.4074,728.6458,702.5969,486.8056,183.2044,356.1292,203.4759,101.7951,46.875,30.98958,70.83333,34.375,32.8125,43.22916,56.13426,75.23148,68.57639,40.798610687255895,187.2106,91.72453,228.8773,209.7801,NORMAL
296,2018-04-01 04:56:00,2.4486689999999998,48.4375,52.8211784362793,45.2256927490234,639.5833,69.43478,13.679110000000001,16.21094,15.89265,15.08247,43.2379,54.837680000000006,39.72355,2.054708,418.5083,,458.8528,463.8102,2.558002,647.5593,388.7427,856.6824,447.1691,945.513,611.1976,719.6334,798.7408,440.2422,772.8831,691.4657,652.7778,752.0833,708.59,453.0002,182.8344,351.3909,206.0294,101.8503,46.09375,30.46875,70.57291,34.11458,32.8125,42.70833,53.81944,72.62731,67.99769,41.087959999999995,180.8449,92.30324,226.2731,209.7801,NORMAL
297,2018-04-01 04:57:00,2.453588,48.4809,52.8211784362793,45.2256927490234,637.8472,70.42311,13.614,16.1603,15.81308,15.010129999999998,42.236779999999996,54.46625,38.70494,2.104841,421.1683,,464.0223,469.0232,2.617255,650.0634,389.6545,860.1575,448.6614,949.5496,615.0023,724.3542,800.2285,430.8831,791.2063,691.4948,659.2593,750.5208,674.6229,490.6655,185.9627,348.3132,209.2838,109.8715,45.57291,30.46875,71.35416,33.59375,32.55208,42.70833,51.21528,71.46991,67.70834,41.087963104248,173.6111,96.64352,226.2731,208.3333,NORMAL
298,2018-04-01 04:58:00,2.454572,48.61111,52.8211784362793,45.2256927490234,631.7130000000001,69.6862,13.64294,16.1603,15.84925,15.11863,41.89563,54.032990000000005,37.85519,2.1922770000000003,420.3484,,462.5906,464.7977,2.573012,650.7427,390.4505,860.0959,450.0174,951.8341,615.1642,724.4516,800.9265,409.6237,782.6763,708.7848,661.574,708.8541,701.1462,460.0476,185.4101,356.2455,210.3797,105.5938,44.79166,30.98958,74.21875,33.59375,32.55208,42.1875,48.32176,73.49537,67.70834,41.087959999999995,171.2963,100.9838,228.588,208.6227,NORMAL
299,2018-04-01 04:59:00,2.4486689999999998,48.3941,52.8211784362793,45.2256927490234,643.4028,70.40833,13.5272,16.1603,15.53096,15.11863,40.9369,53.00407,37.21751,2.133007,420.718,,463.9346,465.6689,2.571876,652.1069,391.5262,860.7393,448.3078,951.8233,616.1053,723.3052,802.9452,414.0479,793.8869,707.5016,655.0926,719.2708,700.1636,474.1604,186.3888,349.2646,209.5251,105.3472,44.53125,31.51042,75.78125,33.07291,32.29166,42.96875,46.58565,72.62731,67.70834,40.79861,172.1644,102.7199,230.3241,211.2269,NORMAL
300,2018-04-01 05:00:00,2.445718,48.35069,52.821180000000005,45.3125,645.0231,72.06581,13.5923,16.24711,15.653929999999999,15.0897,38.875609999999995,53.039919999999995,38.7267,2.052421,422.1201,,463.5829,461.0084,2.520971,651.7488,389.401,853.9531,450.9787,948.9775,610.5564,718.2869,800.1182,400.4741,778.1715,700.4703,662.9630000000001,812.4999,694.2596,439.4313,184.8212,347.2915,205.2349,96.82819,43.22916,31.51042,73.4375,32.29166,32.29166,43.22916,45.42824,73.78472,65.39352,40.21991,172.1644,103.2986,238.4259,214.6991,NORMAL
301,2018-04-01 05:01:00,2.445718,48.35069,52.821180000000005,45.3125,645.0231,72.06581,13.5923,16.24711,15.653929999999999,15.0897,38.875609999999995,53.039919999999995,38.7267,2.052421,422.1201,,463.5829,461.0084,2.520971,651.7488,389.401,853.9531,450.9787,948.9775,610.5564,718.2869,800.1182,400.4741,778.1715,700.4703,662.9630000000001,812.4999,694.2596,439.4313,184.8212,347.2915,205.2349,96.82819,43.22916,31.51042,73.4375,32.29166,32.29166,43.22916,45.42824,73.78472,65.39352,40.21991,172.1644,103.2986,238.4259,214.6991,NORMAL
302,2018-04-01 05:02:00,2.46441,48.17708,52.821180000000005,45.3125,636.4584,73.03902,13.5923,16.24711,15.697339999999999,15.11863,37.8751,54.21969,38.65968,1.918781,422.1201,,463.5829,461.0084,2.520971,651.7488,389.401,853.9531,450.9787,948.9775,610.5564,718.2869,800.1182,400.4741,778.1715,700.4703,662.9630000000001,812.4999,694.2596,439.4313,184.8212,347.2915,205.2349,96.82819,42.96875,31.25,72.65625,32.29166,31.77083,42.70833,45.13889,73.49537,63.94676,40.21991,174.1898,102.7199,243.6343,214.6991,NORMAL
303,2018-04-01 05:03:00,2.445718,48.04688,52.821180000000005,45.3125,637.2685,70.23212,13.628470000000002,16.16753,15.697339999999999,15.08247,38.89522,53.9353,39.47513,1.967285,420.3117,,463.3464,465.1029,2.5734220000000003,649.0706,390.0184,857.4773,447.6137,949.6969,611.5176,715.5201,796.2014,395.7755,773.6805,702.862,669.4445,771.3541,714.5507,466.2711,185.9452,346.8642,204.2387,107.027,42.1875,30.98958,74.21875,31.77083,31.51042,41.92708,44.849540000000005,70.8912,62.5,39.6412,177.662,101.5625,247.9745,216.1458,NORMAL
304,2018-04-01 05:04:00,2.4634259999999997,47.78646,52.907990000000005,45.3125,625.1157,71.95255,13.614,16.124129999999997,15.740739999999999,15.11863,38.89991,54.0442,39.86288,1.796568,421.0316,,460.8,457.6729,2.4805490000000003,647.7494,388.6668,855.0746,447.0569,944.9854,608.3033,716.873,794.9665,387.7252,777.9659,689.1548,653.7037,715.625,739.9153,453.6086,183.4815,350.709,205.5316,104.734,42.70833,30.46875,74.47916,31.51042,31.25,42.1875,46.00694,71.46991,61.34259,39.3518524169922,182.0023,99.82639,248.8426,219.6181,NORMAL
305,2018-04-01 05:05:00,2.4486689999999998,47.56944,53.55902,45.3125,631.7130000000001,70.60455999999999,13.628470000000002,16.21094,15.76968,15.08247,38.596920000000004,53.73848,40.65081,1.9106319999999999,421.0397,,463.0347,458.6345,2.497865,650.5793,390.7317,865.3709,449.3194,949.1256,615.0628,717.9501,798.4963,387.8201,776.7903,690.0854,661.574,794.7916,710.9252,459.5359,183.0328,351.8087,205.1975,106.9923,42.96875,30.20833,72.91666,31.25,31.25,42.70833,48.32176,71.46991,60.474540000000005,39.0625,185.4745,97.22222,251.4468,220.4861,NORMAL
306,2018-04-01 05:06:00,2.455556,47.82986,52.821180000000005,45.3125,634.0278,71.56358,13.64294,16.16753,15.653929999999999,15.11863,37.83806,53.41842,40.01383,1.963472,420.4105,,463.6933,468.2782,2.609861,651.6608,390.6936,863.9214,449.7249,951.2451,611.7534,719.6224,800.6661,388.1169,782.013,693.0692,664.8148,749.4791,713.1313,444.1006,181.5898,352.6404,201.49900000000002,101.0364,42.96875,30.20833,70.3125,31.51042,30.98958,41.92708,50.92593,70.60185,59.02778000000001,38.77315,189.2361,93.75,250.2894,220.1968,NORMAL
307,2018-04-01 05:07:00,2.454572,48.13368,52.821180000000005,45.3559,628.2407,69.16653000000001,13.534429999999999,16.21094,15.76968,15.08247,37.70662,53.183519999999994,40.0415,2.0798669999999997,419.8187,,463.7767,462.5161,2.535402,651.4471,389.9302,860.3283,449.7904,950.8326,611.8478,720.2268,801.3544,407.9815,780.3739999999999,689.8641,653.7037,723.4375,694.8729,454.2314,183.1328,354.7074,201.981,104.4106,42.96875,29.94792,69.01041,31.25,30.98958,40.88541,53.24074,69.7338,57.870369999999994,38.19444,192.7083,89.69906999999999,250.0,218.4606,NORMAL
